,num_pts_dim0,num_pts_dim1,num_pts_dim2
4765,550,202,271
4766,550,464,254
4767,550,58,4
4768,550,203,51
4769,550,338,91
4770,550,180,30
4771,550,610,339
4772,550,336,174
4773,550,217,107
4774,550,290,41
4775,550,453,113
4776,550,332,164
4777,550,225,74
4778,550,336,109
4779,550,173,30
4780,550,160,85
4781,550,390,176
4782,550,159,57
4783,550,527,293
4784,550,549,329
4785,550,302,197
4786,550,412,302
4787,550,116,38
4788,550,579,436
4789,550,72,1
4790,550,348,107
4791,550,432,350
4792,550,97,38
4793,550,262,133
4794,550,231,179
4795,550,318,217
4796,550,290,71
4797,550,142,22
4798,550,366,139
4799,550,326,180
4800,550,319,132
4801,550,77,4
4802,550,432,123
4803,550,289,135
4804,550,243,49
4805,550,335,135
4806,550,386,120
4807,550,329,167
4808,550,370,121
4809,550,102,8
4810,550,187,23
4811,550,277,164
4812,550,262,41
4813,550,587,264
4814,550,233,242
4815,550,257,94
4816,550,270,87
4817,550,574,207
4818,550,254,74
4819,550,317,60
4820,550,341,114
4821,550,108,24
4822,550,332,114
4823,550,251,30
4824,550,548,165
4825,550,312,81
4826,550,207,34
4827,550,354,64
4828,550,316,133
4829,550,145,48
4830,550,327,83
4831,550,380,324
4832,550,533,139
4833,550,606,342
4834,550,432,175
4835,550,246,190
4836,550,645,438
4837,550,280,58
4838,550,149,16
4839,550,432,210
4840,550,100,48
4841,550,447,123
4842,550,249,51
4843,550,144,43
4844,550,366,197
4845,550,286,94
4846,550,250,30
4847,550,311,220
4848,550,472,155
4849,550,357,151
4850,550,389,208
4851,550,369,222
4852,550,251,25
4853,550,367,138
4854,550,467,82
4855,550,331,267
4856,550,383,246
4857,550,205,134
4858,550,407,116
4859,550,406,139
4860,550,447,230
4861,550,336,115
4862,550,157,2
4863,550,172,8
4864,550,599,270
4865,550,130,21
4866,550,250,86
4867,550,97,8
4868,550,225,28
4869,550,156,36
4870,550,251,29
4871,550,86,85
4872,550,434,113
4873,550,359,163
4874,550,373,130
4875,550,293,126
4876,550,117,7
4877,550,143,35
4878,550,498,390
4879,550,410,89
4880,550,233,82
4881,550,199,86
4882,550,311,321
4883,550,128,16
4884,550,229,46
4885,550,151,17
4886,550,151,33
4887,550,187,84
4888,550,466,175
4889,550,410,368
4890,550,403,137
4891,550,271,52
4892,550,186,28
4893,550,202,20
4894,550,284,136
4895,550,203,30
4896,550,667,570
4897,550,247,32
4898,550,580,336
4899,550,352,169
4900,550,464,366
4901,550,201,68
4902,550,419,165
4903,550,200,34
4904,550,333,69
4905,550,533,299
4906,550,245,41
4907,550,187,24
4908,550,374,90
4909,550,267,38
4910,550,117,12
4911,550,295,193
4912,550,610,245
4913,550,409,95
4914,550,348,105
4915,550,290,29
4916,550,319,155
4917,550,489,265
4918,550,366,187
4919,550,391,202
4920,550,91,14
4921,550,593,333
4922,550,369,136
4923,550,388,116
4924,550,295,50
4925,550,375,133
4926,550,85,35
4927,550,217,70
4928,550,122,27
4929,550,120,4
4930,550,267,101
4931,550,338,108
4932,550,562,357
4933,550,676,517
4934,550,213,28
4935,550,291,123
4936,550,329,115
4937,550,567,366
4938,550,368,185
4939,550,346,245
4940,550,256,141
4941,550,426,121
4942,550,495,309
4943,550,309,68
4944,550,354,102
4945,550,306,128
4946,550,488,167
4947,550,280,111
4948,550,286,25
4949,550,408,384
4950,550,495,213
4951,550,311,68
4952,550,318,124
4953,550,513,284
4954,550,555,251
4955,550,149,20
4956,550,314,106
4957,550,324,54
4958,550,361,96
4959,550,79,36
4960,550,243,72
4961,550,225,122
4962,550,573,65
4963,550,123,66
4964,550,506,138
4965,550,453,148
4966,550,222,76
4967,550,258,70
4968,550,340,171
4969,550,361,235
4970,550,224,39
4971,550,219,39
4972,550,431,143
4973,550,232,40
4974,550,208,51
4975,550,477,232
4976,550,262,78
4977,550,135,22
4978,550,137,9
4979,550,415,147
4980,550,313,106
4981,550,563,268
4982,550,337,86
4983,550,373,140
4984,550,34,0
4985,550,365,216
4986,550,128,35
4987,550,171,39
4988,550,310,88
4989,550,185,48
4990,550,162,140
4991,550,157,9
4992,550,238,26
4993,550,486,159
4994,550,241,145
4995,550,479,192
4996,550,513,284
4997,550,369,138
4998,550,185,52
4999,550,319,102
5000,550,94,2
5001,550,102,18
5002,550,205,95
5003,550,214,69
5004,550,90,34
5005,550,313,135
5006,550,276,75
5007,550,443,240
5008,550,295,78
5009,550,148,82
5010,550,219,39
5011,550,253,138
5012,550,46,21
5013,550,456,163
5014,550,244,28
5015,550,274,87
5016,550,138,12
5017,550,227,59
5018,550,411,109
5019,550,371,364
5020,550,270,91
5021,550,263,105
5022,550,566,219
5023,550,333,196
5024,550,386,274
5025,550,555,213
5026,550,413,45
5027,550,150,28
5028,550,344,55
5029,550,649,452
5030,550,398,88
5031,550,144,12
5032,550,280,44
5033,550,536,194
5034,550,138,46
5035,550,271,102
5036,550,290,75
5037,550,384,232
5038,550,155,40
5039,550,334,65
5040,550,329,111
5041,550,521,298
5042,550,612,452
5043,550,358,128
5044,550,287,114
5045,550,348,105
5046,550,292,95
5047,550,437,168
5048,550,405,72
5049,550,281,57
5050,550,170,8
5051,550,209,37
5052,550,215,99
5053,550,524,227
5054,550,242,155
5055,550,440,494
5056,550,155,31
5057,550,236,72
5058,550,392,110
5059,550,700,532
5060,550,364,171
5061,550,267,120
5062,550,275,216
5063,550,409,238
5064,550,506,193
5065,550,244,62
5066,550,424,89
5067,550,342,174
5068,550,245,89
5069,550,85,6
5070,550,293,187
5071,550,344,104
5072,550,182,67
5073,550,236,57
5074,550,480,371
5075,550,176,46
5076,550,476,244
5077,550,216,62
5078,550,393,156
5079,550,120,55
5080,550,125,4
5081,550,689,354
5082,550,172,80
5083,550,350,159
5084,550,173,99
5085,550,588,424
5086,550,88,11
5087,550,245,242
5088,550,239,50
5089,550,396,55
5090,550,345,69
5091,550,59,12
5092,550,407,151
5093,550,399,41
5094,550,311,50
5095,550,520,383
5096,550,331,77
5097,550,309,60
5098,550,389,116
5099,550,259,102
5100,550,389,79
5101,550,226,45
5102,550,261,225
5103,550,232,107
5104,550,72,0
5105,550,184,48
5106,550,90,44
5107,550,343,158
5108,550,194,75
5109,550,286,56
5110,550,554,220
5111,550,628,604
5112,550,162,23
5113,550,405,106
5114,550,173,56
5115,550,133,56
5116,550,229,5
5117,550,341,116
5118,550,316,56
5119,550,443,300
5120,550,136,8
5121,550,470,173
5122,550,99,22
5123,550,13,3
5124,550,611,305
5125,550,145,10
5126,550,105,38
5127,550,468,213
5128,550,226,109
5129,550,318,89
5130,550,219,25
5131,550,591,446
5132,550,374,131
5133,550,303,56
5134,550,223,58
5135,550,139,26
5136,550,658,433
5137,550,333,225
5138,550,424,151
5139,550,36,2
5140,550,722,520
5141,550,405,98
5142,550,204,48
5143,550,319,106
5144,550,285,60
5145,550,411,339
5146,550,277,98
5147,550,266,53
5148,542,440,146
5149,550,734,464
5150,550,275,46
5151,550,397,77
5152,550,230,113
5153,550,326,256
5154,550,170,51
5155,550,536,171
5156,550,570,289
5157,550,124,31
5158,550,91,2
5159,550,499,217
5160,550,239,80
5161,550,204,23
5162,550,307,26
5163,550,317,71
5164,550,221,108
5165,550,273,201
5166,550,60,10
5167,550,231,37
5168,550,443,153
5169,550,340,53
5170,550,478,398
5171,550,110,64
5172,550,531,177
5173,550,270,135
5174,550,327,118
5175,550,337,94
5176,550,66,74
5177,550,152,15
5178,550,266,70
5179,550,102,23
5180,550,547,181
5181,550,195,3
5182,550,376,212
5183,550,458,336
5184,550,227,24
5185,550,399,246
5186,550,305,47
5187,550,185,42
5188,550,436,186
5189,550,372,86
5190,550,571,196
5191,550,148,62
5192,550,248,44
5193,550,444,327
5194,550,346,123
5195,550,101,0
5196,550,196,42
5197,550,134,26
5198,550,324,171
5199,550,680,333
5200,550,372,239
5201,550,356,92
5202,550,248,64
5203,550,43,3
5204,550,223,58
5205,550,373,151
5206,550,375,164
5207,550,377,142
5208,550,371,104
5209,550,21,0
5210,550,144,19
5211,550,245,54
5212,550,358,63
5213,550,291,154
5214,550,251,76
5215,550,254,89
5216,550,511,174
5217,550,337,175
5218,550,148,46
5219,550,226,31
5220,550,600,269
5221,550,142,46
5222,550,535,194
5223,550,154,40
5224,550,107,6
5225,550,358,482
5226,550,306,121
5227,550,679,636
5228,550,106,6
5229,550,441,109
5230,550,445,58
5231,550,215,72
5232,550,228,191
5233,550,362,123
5234,550,141,4
5235,550,563,394
5236,550,224,73
5237,550,420,110
5238,550,314,158
5239,550,512,357
5240,550,341,76
5241,550,145,14
5242,550,176,105
5243,550,603,311
5244,550,260,41
5245,550,156,35
5246,550,119,4
5247,550,167,30
5248,550,478,110
5249,550,590,379
5250,550,541,219
5251,550,317,150
5252,550,341,203
5253,550,210,49
5254,550,269,66
5255,550,252,124
5256,550,246,122
5257,550,281,269
5258,550,209,38
5259,550,137,38
5260,550,153,93
5261,550,309,24
5262,550,32,1
5263,550,234,63
5264,550,285,108
5265,550,663,356
5266,550,280,81
5267,550,361,180
5268,550,379,170
5269,550,145,12
5270,550,581,256
5271,550,665,647
5272,550,487,233
5273,550,163,32
5274,550,549,207
5275,550,363,166
5276,550,157,9
5277,550,256,53
5278,550,227,6
5279,550,431,151
5280,550,127,44
5281,550,399,104
5282,550,377,207
5283,550,391,151
5284,550,222,38
5285,550,418,220
5286,550,168,34
5287,550,500,157
5288,550,209,65
5289,550,461,224
5290,550,147,33
5291,550,363,13
5292,550,311,121
5293,550,666,581
5294,550,410,234
5295,550,343,150
5296,550,528,185
5297,550,241,57
5298,550,123,0
5299,550,134,10
5300,550,247,20
5301,550,115,37
5302,550,302,36
5303,550,316,381
5304,550,347,257
5305,550,319,182
5306,550,230,57
5307,550,127,17
5308,550,135,13
5309,550,149,50
5310,550,243,41
5311,550,198,84
5312,550,81,16
5313,550,226,33
5314,550,305,110
5315,550,227,44
5316,550,421,60
5317,550,147,52
5318,550,480,349
5319,550,475,282
5320,550,145,13
5321,550,99,41
5322,550,209,63
5323,550,384,263
5324,550,534,338
5325,550,298,62
5326,550,256,182
5327,550,204,71
5328,550,407,96
5329,550,560,192
5330,550,80,1
5331,550,547,227
5332,550,397,142
5333,550,248,20
5334,550,317,95
5335,550,282,95
5336,550,223,48
5337,550,493,191
5338,550,496,226
5339,550,227,66
5340,550,111,8
5341,550,239,87
5342,550,597,510
5343,550,290,57
5344,550,30,4
5345,550,176,67
5346,550,221,151
5347,550,426,173
5348,550,385,123
5349,550,219,70
5350,550,281,126
5351,550,100,8
5352,550,285,102
5353,550,535,278
5354,550,707,495
5355,550,215,55
5356,550,215,45
5357,550,289,52
5358,550,282,202
5359,550,114,14
5360,550,201,67
5361,550,161,67
5362,550,343,75
5363,550,110,17
5364,550,204,10
5365,550,199,24
5366,550,588,321
5367,550,283,94
5368,550,150,30
5369,550,741,531
5370,550,294,67
5371,550,86,0
5372,550,599,360
5373,550,283,30
5374,550,699,731
5375,550,267,35
5376,550,70,32
5377,550,434,229
5378,550,489,117
5379,550,216,46
5380,550,140,59
5381,550,109,14
5382,550,179,82
5383,550,391,99
5384,550,440,115
5385,550,466,136
5386,550,462,161
5387,550,305,72
5388,550,413,127
5389,550,374,236
5390,550,65,2
5391,550,414,225
5392,550,233,56
5393,550,423,50
5394,550,150,12
5395,550,213,77
5396,550,269,262
5397,550,383,399
5398,550,286,55
5399,550,166,68
5400,550,150,36
5401,550,62,12
5402,550,494,135
5403,550,592,296
5404,550,225,70
5405,550,175,126
5406,550,464,96
5407,550,111,61
5408,550,398,188
5409,550,337,164
5410,550,345,149
5411,550,408,160
5412,550,153,73
5413,550,141,16
5414,550,337,100
5415,550,240,42
5416,550,162,143
5417,550,376,32
5418,550,478,168
5419,550,223,125
5420,550,554,257
5421,550,305,73
5422,550,190,35
5423,550,354,100
5424,550,277,104
5425,550,202,64
5426,550,420,224
5427,550,397,55
5428,550,339,124
5429,550,295,204
5430,550,434,189
5431,550,403,217
5432,550,108,17
5433,550,473,171
5434,550,438,293
5435,550,357,174
5436,550,528,195
5437,550,222,19
5438,550,76,7
5439,550,86,11
5440,550,294,95
5441,550,337,114
5442,550,117,6
5443,550,356,85
5444,550,181,18
5445,550,536,200
5446,550,175,49
5447,550,264,32
5448,550,404,110
5449,550,265,76
5450,550,550,120
5451,550,572,356
5452,550,500,224
5453,550,329,126
5454,550,163,50
5455,550,363,279
5456,550,414,172
5457,550,559,359
5458,550,260,53
5459,550,371,141
5460,550,285,123
5461,550,118,10
5462,550,280,59
5463,550,214,39
5464,550,661,452
5465,550,244,74
5466,550,436,84
5467,550,186,26
5468,550,106,1
5469,550,523,141
5470,550,222,106
5471,550,400,219
5472,550,471,214
5473,550,404,244
5474,550,384,84
5475,550,126,32
5476,550,336,123
5477,550,203,44
5478,550,235,56
5479,550,232,50
5480,550,172,37
5481,550,110,5
5482,550,414,193
5483,550,190,26
5484,550,241,50
5485,550,399,192
5486,550,712,331
5487,550,110,2
5488,550,270,92
5489,550,100,13
5490,550,171,33
5491,550,373,147
5492,550,187,20
5493,493,210,112
5494,550,193,20
5495,550,326,30
5496,550,65,7
5497,550,363,216
5498,550,151,25
5499,499,330,145
5500,550,294,137
5501,550,736,618
5502,550,340,232
5503,550,552,241
5504,550,412,155
5505,550,65,16
5506,550,393,54
5507,550,358,102
5508,550,381,139
5509,550,325,97
5510,550,136,15
5511,550,524,399
5512,550,219,41
5513,550,414,126
5514,550,196,28
5515,550,360,54
5516,550,579,295
5517,550,185,21
5518,550,181,14
5519,550,235,101
5520,550,141,31
5521,550,181,145
5522,550,32,18
5523,550,428,138
5524,550,515,297
5525,550,158,45
5526,550,348,138
5527,550,244,92
5528,550,156,5
5529,550,218,117
5530,550,241,77
5531,550,514,159
5532,550,99,8
5533,550,464,123
5534,550,387,104
5535,550,695,385
5536,550,159,30
5537,550,374,395
5538,550,242,63
5539,550,207,67
5540,550,180,34
5541,550,268,129
5542,550,133,7
5543,550,339,98
5544,550,128,27
5545,550,688,362
5546,550,202,90
5547,550,527,245
5548,550,10,1
5549,550,523,136
5550,550,187,99
5551,550,254,9
5552,550,222,24
5553,550,401,179
5554,550,553,287
5555,550,335,129
5556,550,198,7
5557,550,190,20
5558,550,84,1
5559,550,361,114
5560,550,195,30
5561,550,345,111
5562,550,292,63
5563,550,81,47
5564,550,340,270
5565,550,182,9
5566,550,710,603
5567,550,428,203
5568,550,103,48
5569,550,146,73
5570,550,390,143
5571,550,891,1353
5572,550,325,241
5573,550,837,976
5574,550,280,42
5575,550,468,237
5576,550,519,198
5577,550,176,53
5578,550,354,80
5579,550,114,9
5580,550,432,263
5581,550,445,120
5582,550,381,266
5583,550,273,112
5584,550,370,386
5585,550,52,0
5586,550,219,117
5587,550,289,38
5588,550,187,169
5589,550,607,326
5590,550,154,57
5591,550,284,55
5592,550,360,117
5593,550,85,17
5594,550,341,60
5595,550,115,20
5596,550,194,118
5597,550,205,78
5598,550,46,36
5599,550,416,332
5600,550,206,118
5601,550,201,35
5602,550,296,262
5603,550,199,2
5604,550,250,62
5605,550,249,49
5606,550,154,83
5607,550,357,199
5608,550,389,247
5609,550,383,125
5610,550,54,2
5611,550,132,31
5612,550,190,40
5613,550,132,63
5614,550,115,23
5615,550,162,11
5616,550,197,20
5617,550,64,0
5618,550,478,139
5619,550,121,5
5620,550,123,36
5621,550,473,314
5622,550,116,20
5623,550,120,148
5624,550,220,57
5625,550,132,42
5626,550,126,10
5627,550,191,21
5628,550,234,115
5629,550,72,0
5630,550,84,59
5631,550,181,62
5632,550,115,38
5633,550,185,69
5634,550,103,25
5635,550,217,77
5636,550,211,115
5637,550,46,1
5638,550,507,238
5639,550,209,57
5640,550,341,232
5641,550,162,51
5642,550,482,173
5643,550,273,89
5644,550,220,52
5645,550,239,115
5646,550,255,28
5647,550,352,256
5648,550,162,49
5649,550,43,12
5650,550,383,195
5651,550,503,174
5652,550,105,19
5653,550,133,23
5654,550,203,121
5655,550,57,4
5656,550,488,255
5657,550,132,21
5658,550,195,116
5659,550,489,180
5660,550,550,349
5661,550,158,36
5662,550,60,0
5663,550,230,37
5664,550,62,17
5665,550,82,39
5666,550,186,58
5667,550,272,45
5668,550,131,37
5669,550,32,0
5670,550,236,98
5671,550,152,198
5672,550,217,64
5673,550,169,26
5674,550,436,72
5675,550,517,295
5676,550,154,5
5677,550,104,29
5678,550,446,385
5679,550,269,43
5680,550,89,18
5681,550,170,52
5682,550,148,23
5683,550,161,54
5684,550,124,5
5685,550,272,37
5686,550,75,2
5687,550,109,6
5688,550,114,34
5689,550,131,20
5690,550,131,22
5691,550,692,477
5692,550,113,30
5693,550,180,84
5694,550,97,6
5695,550,56,0
5696,550,381,77
5697,550,543,291
5698,550,100,20
5699,550,577,376
5700,550,65,6
5701,550,374,125
5702,550,218,69
5703,550,385,68
5704,550,95,24
5705,550,63,19
5706,550,41,1
5707,550,138,30
5708,550,63,1
5709,550,50,42
5710,550,83,28
5711,550,178,166
5712,550,372,214
5713,550,160,17
5714,550,264,83
5715,550,256,27
5716,550,412,233
5717,550,323,93
5718,550,188,23
5719,550,359,137
5720,550,127,16
5721,550,180,39
5722,550,127,22
5723,550,89,30
5724,550,125,9
5725,550,55,2
5726,550,465,161
5727,550,261,253
5728,550,82,5
5729,550,209,55
5730,550,231,65
5731,550,206,27
5732,550,85,15
5733,550,99,9
5734,550,138,21
5735,550,194,25
5736,550,220,68
5737,550,93,12
5738,550,137,12
5739,550,213,31
5740,550,294,141
5741,550,397,260
5742,550,300,286
5743,550,392,444
5744,550,38,0
5745,550,149,57
5746,550,263,168
5747,550,361,130
5748,550,127,110
5749,550,332,122
5750,550,476,202
5751,550,226,43
5752,550,68,42
5753,550,254,52
5754,550,84,1
5755,550,224,40
5756,550,183,57
5757,550,789,546
5758,550,121,30
5759,550,277,56
5760,550,194,95
5761,550,280,76
5762,550,131,92
5763,550,289,53
5764,550,167,136
5765,550,142,57
5766,550,170,17
5767,550,339,102
5768,550,173,22
5769,550,234,17
5770,550,122,21
5771,550,451,163
5772,550,181,57
5773,550,44,1
5774,550,106,59
5775,550,350,112
5776,550,328,126
5777,550,463,419
5778,550,160,7
5779,550,353,160
5780,550,149,22
5781,550,352,94
5782,550,167,27
5783,550,165,6
5784,550,24,1
5785,550,453,241
5786,550,165,34
5787,550,240,49
5788,550,271,130
5789,550,209,82
5790,550,154,49
5791,550,462,357
5792,550,113,10
5793,550,147,98
5794,550,22,0
5795,550,119,11
5796,550,212,43
5797,550,122,15
5798,550,178,32
5799,550,96,12
5800,550,37,14
5801,550,424,382
5802,550,393,131
5803,550,307,97
5804,550,598,231
5805,550,276,149
5806,550,155,57
5807,550,549,154
5808,550,70,26
5809,550,39,3
5810,550,103,63
5811,550,86,19
5812,550,500,305
5813,550,21,4
5814,550,152,48
5815,550,54,3
5816,550,153,13
5817,550,283,108
5818,550,142,17
5819,550,354,89
5820,550,330,163
5821,550,87,41
5822,550,388,27
5823,550,367,226
5824,550,283,60
5825,550,120,22
5826,550,448,354
5827,550,222,170
5828,550,303,60
5829,550,163,12
5830,550,640,218
5831,550,177,13
5832,550,144,38
5833,550,81,172
5834,550,319,100
5835,550,176,62
5836,550,310,127
5837,550,572,331
5838,550,474,402
5839,550,279,124
5840,550,178,39
5841,550,317,90
5842,550,99,8
5843,550,213,37
5844,550,128,32
5845,550,94,20
5846,550,114,4
5847,550,358,121
5848,550,257,52
5849,550,209,41
5850,550,484,153
5851,550,107,12
5852,550,159,33
5853,550,300,93
5854,550,98,6
5855,550,409,171
5856,550,177,106
5857,550,343,75
5858,550,301,274
5859,550,123,15
5860,550,73,5
5861,550,277,203
5862,550,180,31
5863,550,415,252
5864,550,75,6
5865,550,176,14
5866,550,55,45
5867,550,272,94
5868,550,164,37
5869,550,215,60
5870,550,185,59
5871,550,218,108
5872,550,51,1
5873,550,78,10
5874,550,250,71
5875,550,13,0
5876,550,142,116
5877,550,152,4
5878,550,126,25
5879,550,509,240
5880,550,301,78
5881,550,329,117
5882,550,173,104
5883,550,254,43
5884,550,141,26
5885,550,88,9
5886,550,231,46
5887,550,53,12
5888,550,149,78
5889,550,599,371
5890,550,120,26
5891,550,268,301
5892,550,244,221
5893,550,123,12
5894,550,138,120
5895,550,255,147
5896,550,364,282
5897,550,73,2
5898,550,162,71
5899,550,182,88
5900,550,555,295
5901,550,71,52
5902,550,275,93
5903,550,314,75
5904,550,61,10
5905,550,229,167
5906,550,74,2
5907,550,509,163
5908,550,142,25
5909,550,158,5
5910,550,226,38
5911,550,477,82
5912,550,313,293
5913,550,382,47
5914,550,13,1
5915,550,296,96
5916,550,106,18
5917,550,128,24
5918,550,479,258
5919,550,136,193
5920,550,219,44
5921,550,376,80
5922,550,111,5
5923,550,390,64
5924,550,147,121
5925,550,263,46
5926,550,505,79
5927,550,190,48
5928,550,195,358
5929,550,152,16
5930,550,142,6
5931,550,188,24
5932,550,116,52
5933,550,453,101
5934,550,159,20
5935,550,305,230
5936,550,440,209
5937,550,207,18
5938,550,139,5
5939,550,83,24
5940,550,146,58
5941,550,323,357
5942,550,175,21
5943,550,382,269
5944,550,278,322
5945,550,611,220
5946,550,164,3
5947,550,211,181
5948,550,94,13
5949,550,375,125
5950,550,164,54
5951,550,87,44
5952,550,153,109
5953,550,104,19
5954,550,93,36
5955,550,224,46
5956,550,206,90
5957,550,112,3
5958,550,288,245
5959,550,59,7
5960,550,445,95
5961,550,182,44
5962,550,215,62
5963,550,75,44
5964,550,108,42
5965,550,460,208
5966,550,90,4
5967,550,488,257
5968,550,470,88
5969,550,209,69
5970,550,237,128
5971,550,146,40
5972,550,189,65
5973,550,33,1
5974,550,172,5
5975,550,114,89
5976,550,93,38
5977,550,113,3
5978,550,331,125
5979,550,89,6
5980,550,59,15
5981,550,206,144
5982,550,96,23
5983,550,100,10
5984,550,647,529
5985,550,90,80
5986,550,262,205
5987,550,236,87
5988,550,205,20
5989,550,443,128
5990,550,131,16
5991,550,197,270
5992,550,267,59
5993,550,552,243
5994,550,574,275
5995,550,211,33
5996,550,378,120
5997,550,486,61
5998,550,59,12
5999,550,44,5
6000,550,285,89
6001,550,157,14
6002,550,115,21
6003,550,151,4
6004,550,337,208
6005,550,200,56
6006,550,200,74
6007,550,210,80
6008,550,177,3
6009,550,351,134
6010,550,299,261
6011,550,153,38
6012,550,145,18
6013,550,152,18
6014,550,179,92
6015,550,391,109
6016,550,218,16
6017,550,641,356
6018,550,79,72
6019,550,141,7
6020,550,28,0
6021,550,566,232
6022,550,148,51
6023,550,143,28
6024,550,96,7
6025,550,318,119
6026,550,94,88
6027,550,467,312
6028,550,198,132
6029,550,288,197
6030,550,682,352
6031,550,472,348
6032,550,80,12
6033,550,116,1
6034,550,297,54
6035,550,79,24
6036,550,487,136
6037,550,39,2
6038,550,82,43
6039,550,330,103
6040,550,117,22
6041,550,117,149
6042,550,133,9
6043,550,229,37
6044,550,107,8
6045,550,137,41
6046,550,666,439
6047,550,301,156
6048,550,735,507
6049,550,86,43
6050,550,160,12
6051,550,118,9
6052,550,258,30
6053,550,481,167
6054,550,176,44
6055,550,257,179
6056,550,133,41
6057,550,374,88
6058,550,122,20
6059,550,298,62
6060,550,337,137
6061,550,376,115
6062,550,136,10
6063,550,125,23
6064,550,152,65
6065,550,92,25
6066,550,117,24
6067,550,167,12
6068,550,154,81
6069,550,124,10
6070,550,65,21
6071,550,375,22
6072,550,173,33
6073,550,76,3
6074,550,111,18
6075,550,103,6
6076,550,368,147
6077,550,251,53
6078,550,219,62
6079,550,184,155
6080,550,133,24
6081,550,139,30
6082,550,85,37
6083,550,64,4
6084,550,341,213
6085,550,223,64
6086,550,153,17
6087,550,256,114
6088,550,93,79
6089,550,559,322
6090,550,70,34
6091,550,213,89
6092,550,397,76
6093,550,347,85
6094,550,601,627
6095,550,47,2
6096,550,100,12
6097,550,132,6
6098,550,77,12
6099,550,138,123
6100,550,374,225
6101,550,277,114
6102,550,98,16
6103,550,248,22
6104,550,499,157
6105,550,62,32
6106,550,463,163
6107,550,127,4
6108,550,352,124
6109,550,245,76
6110,550,266,14
6111,550,57,4
6112,550,336,53
6113,550,70,6
6114,550,162,15
6115,550,439,135
6116,550,546,243
6117,550,157,91
6118,550,187,29
6119,550,279,55
6120,550,102,125
6121,550,188,49
6122,550,129,15
6123,550,103,27
6124,550,126,14
6125,550,144,36
6126,550,108,21
6127,550,189,28
6128,550,139,19
6129,550,81,30
6130,550,154,131
6131,550,225,22
6132,550,224,73
6133,550,478,107
6134,550,170,6
6135,550,184,49
6136,550,282,336
6137,550,202,60
6138,550,123,44
6139,550,269,59
6140,550,339,182
6141,550,156,21
6142,550,313,150
6143,550,244,45
6144,550,61,25
6145,550,161,15
6146,550,374,129
6147,550,68,61
6148,550,181,149
6149,550,85,29
6150,550,92,3
6151,550,291,117
6152,550,90,6
6153,550,146,88
6154,550,402,70
6155,550,314,89
6156,550,199,37
6157,550,431,57
6158,550,221,5
6159,550,307,59
6160,550,112,15
6161,550,141,71
6162,550,372,36
6163,550,259,43
6164,550,538,257
6165,550,153,108
6166,550,270,274
6167,550,158,28
6168,550,482,150
6169,550,998,726
6170,550,171,45
6171,550,44,0
6172,550,201,38
6173,550,63,12
6174,550,212,28
6175,550,207,53
6176,550,655,571
6177,550,144,21
6178,550,131,88
6179,550,348,119
6180,550,361,88
6181,550,190,49
6182,550,333,129
6183,550,74,4
6184,550,191,96
6185,550,50,5
6186,550,136,60
6187,550,140,17
6188,550,134,57
6189,550,76,4
6190,550,4,2
6191,550,76,4
6192,550,110,30
6193,550,365,21
6194,550,278,77
6195,550,332,183
6196,550,198,29
6197,550,535,251
6198,550,52,2
6199,550,139,21
6200,550,79,32
6201,550,245,40
6202,550,126,34
6203,550,357,125
6204,550,416,133
6205,550,239,150
6206,550,245,43
6207,550,92,21
6208,550,563,262
6209,550,117,4
6210,550,33,3
6211,550,129,23
6212,550,274,61
6213,550,304,134
6214,550,151,19
6215,550,106,0
6216,550,85,12
6217,550,355,65
6218,550,151,206
6219,550,100,8
6220,550,141,32
6221,550,113,38
6222,550,73,38
6223,550,418,106
6224,550,136,36
6225,550,441,334
6226,550,183,24
6227,550,436,124
6228,550,423,115
6229,550,342,174
6230,550,552,201
6231,550,439,155
6232,550,87,61
6233,550,67,4
6234,550,76,19
6235,550,300,165
6236,550,84,2
6237,550,168,30
6238,550,643,341
6239,550,312,25
6240,550,487,180
6241,550,561,152
6242,550,106,17
6243,550,97,25
6244,550,215,48
6245,550,257,97
6246,550,494,468
6247,550,190,57
6248,550,399,193
6249,550,144,104
6250,550,234,71
6251,550,442,52
6252,550,228,106
6253,550,457,136
6254,550,20,0
6255,550,85,20
6256,550,235,51
6257,550,263,96
6258,550,159,45
6259,550,172,116
6260,550,172,131
6261,550,311,447
6262,550,443,21
6263,550,296,332
6264,550,314,73
6265,550,194,69
6266,550,224,27
6267,550,290,63
6268,550,205,48
6269,550,313,209
6270,550,50,9
6271,550,229,60
6272,550,447,117
6273,550,141,41
6274,550,383,121
6275,550,102,14
6276,550,525,451
6277,550,169,57
6278,550,593,217
6279,550,82,6
6280,550,527,230
6281,550,137,2
6282,550,126,28
6283,550,189,106
6284,550,91,104
6285,550,187,51
6286,550,202,46
6287,550,114,41
6288,550,121,22
6289,550,272,129
6290,550,320,76
6291,550,91,5
6292,550,155,125
6293,550,124,32
6294,550,520,216
6295,550,26,2
6296,550,92,10
6297,550,315,150
6298,550,360,45
6299,550,369,176
6300,550,139,24
6301,550,117,8
6302,550,130,80
6303,550,422,137
6304,550,155,120
6305,550,510,168
6306,550,318,89
6307,550,594,347
6308,550,168,63
6309,550,112,29
6310,550,39,2
6311,550,82,42
6312,550,56,22
6313,550,99,13
6314,550,69,1
6315,550,201,216
6316,550,339,178
