,sd_life_dim1,sd_life_dim2,
,0.060947579,0.01425838,
,0.194555856,0.017129158,
,0.031405829,0.007521132,
,0.056363523,0.009946481,
,0.132902874,0.003959017,
,0.056170078,0.01705698,
,0.046905931,0.009551679,
,0.156282133,0,
,0.038446149,0.008683207,
,0.060021867,0.012847297,
,0.035938521,0.009509005,
,0.028719118,0.013059992,
,0.119520455,0.012373249,
,0.111355346,0.039630678,
,0.090149839,0.014844962,
,0.079453965,0.022933461,
,0.049386013,0.007490459,
,0.055592888,0.009558767,
,0.032674838,0.011317622,
,0.055266583,0.006391705,
,0.046357536,0.009370421,
,0.172109364,0.067279044,
,0.095388168,0.037949981,
,0.147149298,0.04857909,
,0.063744656,0.020720562,
,0.106663916,0.016284699,
,0.031104426,0.00661158,
,0.016914737,0.003263787,
,0.045967287,0.013930852,
,0.034558305,0.02465451,
,0.045120324,0.016949869,
,0.451060047,0.016208966,
,0.04287752,0.00077936,
,0.026199171,0.011092949,
,0.04167501,0.012246749,
,0.17928658,0.051517347,
,0.10702773,0.020449161,
,0.154880806,0.015859089,
,0.477684743,0.018809415,
,0.129375516,0.024125933,
,0.059750775,0.010554626,
,0.1659018,200,
,0.125315244,0.050383309,
,0.121985692,0.012136069,
,0.150898908,0.05233845,
,0.096918633,0.012935767,
,0.131484203,0.01883674,
,0.108907286,0.03498042,
,0.186651293,0.019019127,
,0.059953943,0.014185782,
,0.043790368,0.015761431,
,0.083039604,0.014770331,
,0.046464004,0.011544568,
,0.055073344,0.01685021,
,0.06507783,0.004390566,
,0.185507138,0.028858737,
,0.196812606,0.025691568,
,0.202083428,0.013874406,
,0.07816517,0.002833956,
,0.042296184,0.012946186,
,0.087915935,0.034095497,
,0.031231864,0.004165841,
,0.05436139,0.020654851,
,0.037479657,200,
,0.052800603,0.012315864,
,0.082351255,0.018492934,
,0.060560799,0.01240271,
,0.036939441,0.010225826,
,0.089344184,0.022106455,
,0.033406002,0.010579352,
,0.061598163,0.029310447,
,0.065900932,0.013332814,
,0.017118048,0.008467108,
,0.095521659,0.01059605,
,0.051805608,0.011923198,
,0.663824039,0.105006195,
,0.091127106,0.020521816,
,0.025844669,0.010577211,
,0.068462139,0.01421859,
,0.037465995,0.002079959,
,0.047084088,0.023800471,
,0.032073859,0.00510856,
,0.075214908,0.02090654,
,0.08383273,0.024742817,
,0.138296352,0.020559711,
,0.274508271,0.013841816,
,0.056713434,0.00279883,
,0.082464161,0.018037042,
,0.088399072,0.00877264,
,0.101352573,0.033244029,
,0.045396352,0.019886768,
,0.056610108,0.015431998,
,0.11576901,0.012536141,
,0.012964077,0.006064497,
,0.048857672,0.005906297,
,0.05481279,0.023893182,
,0.09215291,0.01880555,
,0.113708645,0.010066458,
,0.054325026,0.015223216,
,0.077167329,0.015686462,
,0.064687119,0.020501217,
,0.040080164,0.007064705,
,0.094556379,0.018796717,
,0.067884542,0.017204369,
,0.08271037,0.029795647,
,0.10965658,0.019414333,
,0.032670903,0.010483298,
,0.01594172,0.007623792,
,0.046096341,0.019664404,
,0.058506946,0.025629104,
,0.038035943,0.006841189,
,0.061939735,0.014876846,
,0.031910536,0.009730678,
,0.06057428,0.013998807,
,0.136996372,0.008193321,
,0.077370514,0.012134262,
,0.032658079,0.006406383,
,0.054723107,0.003604384,
,0.053081581,0.008451454,
,0.051701791,0.015618947,
,0.072272086,0.023954827,
,0.080275481,0.028306877,
,0.063986286,0.007180593,
,0.137719979,0.010837327,
,0.051860555,0.006426191,
,0.067584626,0.011267228,
,0.093230047,0.026542392,
,0.045040095,0.017962534,
,0.076063453,0.015361193,
,0.060760022,0.047075926,
,0.031606264,0.010496691,
,0.059523626,0.013927208,
,0.111456668,0.019985277,
,0.097357373,0.034247249,
,0.073148544,0.007585482,
,0.067426621,0.019381279,
,0.0745014,0.016006767,
,0.08232421,0.019944479,
,0.085716204,0.048760006,
,0.101729033,0.00298599,
,0.067815674,0.012772235,
,0.11641332,0.019960652,
,0.110972304,0.042694634,
,0.073642592,0.030574657,
,0.076373646,0.025913709,
,0.114127732,0.033830777,
,0.033854612,0.010415341,
,0.041420665,0.009483483,
,0.072273394,0.037727428,
,0.087971649,0.016383399,
,0.046623393,0.013827735,
,0.043920582,0.040990443,
,0.12671866,0.034447313,
,0.066016018,0.009631619,
,0.108807107,0.029783557,
,0.250405195,0.042046502,
,0.042829465,0.003078808,
,0.079127407,0.020596709,
,0.138523683,0.021872156,
,0.046486296,0.007935407,
,0.102738273,0.012069372,
,0.052384934,0.008854021,
,0.078743113,0.015934214,
,0.147097763,0.026629194,
,0.339190351,0.021099681,
,0.067376633,0.016356618,
,0.121125665,0.010809091,
,0.073013112,0.015104312,
,0.161124947,0.036822348,
,0.032998123,0.01198452,
,0.039288449,0.013582931,
,0.052471998,0.023485863,
,0.06829393,0.010635644,
,0.161674822,0.006170412,
,0.102140885,0.01610223,
,0.045438267,0.011328103,
,0.052190274,0.004745695,
,0.082234105,0.02577396,
,0.056041283,0.011438604,
,0.033544393,0.014440142,
,0.043874488,0.004704527,
,0.058141509,0.015503802,
,0.120687631,0.011101195,
,0.074727802,0.023737173,
,0.060706169,0.010150729,
,0.054307383,0.005504318,
,0.242400099,0.022562837,
,0.040824475,0.007483318,
,0.055624802,0.018019804,
,0.078165624,0.017686813,
,0.157049605,0.017950218,
,0.069684719,0.011118279,
,0.066082149,0.012882015,
,0.052060874,0.014702049,
,0.103116755,0.022218645,
,0.040101486,0.017280533,
,0.199540221,0.040614849,
,0.220962352,0.033061024,
,0.152733732,0.01313481,
,0.034408503,0.0066507,
,0.059543736,0.001959656,
,0.109276391,0.030913392,
,0.095152779,0.037437624,
,0.039559068,0.014684059,
,0.036523091,0.008301159,
,0.056127633,0.012523226,
,0.132685757,0.006219661,
,0.049338096,0.007128037,
,0.180033938,0.027293638,
,0.037219183,0.011818605,
,0.056195877,0.009425883,
,0.052920156,0.010377698,
,0.038007699,0.008682201,
,0.703886544,0.03741638,
,0.070982991,0.01033162,
,0.123471631,0.017249382,
,0.037214636,0.011121938,
,0.052683278,0.015406826,
,0.038162023,0.010913412,
,0.040366242,0.006027752,
,0.255258128,0.017319526,
,0.484669085,0.03091445,
,0.053929384,0.013311143,
,0.12040679,0.041408455,
,0.096577087,0.01211321,
,0.151343408,0,
,0.083205872,0.01711397,
,0.033086223,0.011430682,
,0.017893552,0.006756294,
,0.082211172,0,
,0.165990366,0.018946531,
,0.497306789,0.108990514,
,0.085100048,0.026104367,
,0.07869208,0.01294247,
,0.086076002,0.040322365,
,0.026457581,0.002246603,
,0.067207218,0.018371011,
,0.062949295,0.014917985,
,0.289817585,0.014286703,
,0.047123392,0.012408715,
,0.052614942,0.009701694,
,0.143791368,0.005671414,
,0.136912027,0.021391961,
,0.405910003,0.010471979,
,0.070195663,0.029934027,
,0.03527283,0.009206825,
,0.044570947,0.02636761,
,0.041035653,0.012605394,
,0.066644792,0.016790957,
,0.083166834,0.024461699,
,0.092717658,0.014944797,
,0.056845285,0.015109153,
,0.06734709,0.024220544,
,0.016807336,0.00240636,
,0.134205722,0.016426649,
,0.177456754,0.031327433,
,0.038677023,0.012055483,
,0.060538027,0.017087215,
,0.127091786,0.025242647,
,0.030731805,0.020232277,
,0.115168668,0.027290593,
,0.127408805,0.011633181,
,0.18128099,0.018139194,
,0.058262366,0.025688701,
,0.05195032,0.003102772,
,0.047363757,0.017822369,
,0.020496815,0.008389116,
,0.043357929,0.016054187,
,0.064452093,0.02958942,
,0.139423049,0.031072585,
,0.08668166,0.01912949,
,0.056063549,0.025926778,
,0.044031818,0.013893761,
,0.099173934,0.018415953,
,0.095968718,0.020173733,
,0.046924395,0.012087837,
,0.028593619,0.007992025,
,0.031487541,0.005796273,
,0.066563022,0.014384487,
,0.030818474,0.01036951,
,0.041898957,0.016452486,
,0.085747808,0.013601484,
,0.063285704,0.026680295,
,0.162092675,0.025641685,
,0.030807172,0.005672993,
,0.357741085,0.028529196,
,0.094255178,0.019545897,
,0.026230048,0.006693208,
,0.076319287,0.005575374,
,0.1071783,0.019369099,
,0.225072042,0.026887533,
,0.038220701,0.006900836,
,0.149632173,0.013786548,
,0.18814863,0.02109165,
,0.081378446,0.01715375,
,0.075238449,0.002969116,
,0.056183462,0.01668156,
,0.083053233,0.025245445,
,0.051682805,0.01012233,
,0.052731539,0.025130405,
,0.040641925,0.000549185,
,0.04427932,0.005007047,
,0.018475334,0.008534971,
,0.088709154,0.011173022,
,0.053814071,0.012685273,
,0.068161192,0.014527211,
,0.049263085,0.008303137,
,0.070793177,0.000494635,
,0.035145338,0.006565753,
,0.026531257,0.005421867,
,0.125673455,0.015384892,
,0.033198866,0.01077089,
,0.081151091,0.011750186,
,0.075540433,0.037857841,
,0.136859616,0.017117199,
,0.052762889,0.023370225,
,0.034364955,0.005328029,
,0.372843859,0.028925638,
,0.04659227,0.014768716,
,0.048165524,0.022000094,
,0.095147517,0.013159881,
,0.057626562,0.014665758,
,0.109778919,0.018740642,
,0.611969863,0.009995881,
,0.036686909,0.005032665,
,0.071745534,0.026772537,
,0.09251341,0.039558041,
,0.077785383,0.013481037,
,0.070774249,0.012748261,
,0.051652454,0.009050736,
,0.051176132,0.026111961,
,0.07711682,0.010558661,
,0.069736608,0.015745908,
,0.123926333,0.076989795,
,0.087874763,0.005103755,
,0.053673659,0.012844504,
,0.056733538,0.009175513,
,0.033447609,0.015394597,
,0.139359305,0.027965644,
,0.018263216,0.007587929,
,0.174726496,0.007253853,
,0.02341376,0.007097782,
,0.146432599,0.007059836,
,0.442192384,0.010268046,
,0.085066361,0.008217143,
,0.043863123,0.00253247,
,0.038660301,0.015035961,
,0.051261516,0.009578083,
,0.083082894,0.021246292,
,0.144093701,0.007232858,
,0.02009995,0.008648855,
,0.058607476,0.019144948,
,0.036827344,0.006207166,
,0.065591303,0.020250283,
,0.082401996,0.011744371,
,0.050017108,0.01684292,
,0.056115659,0.012192424,
,0.081442729,0.020740627,
,0.15876916,0.005849456,
,0.175987839,0.018620256,
,0.090291909,0.015249369,
,0.042214125,0.010435716,
,0.145795985,0.075438331,
,0.071667956,0.019256927,
,0.056000913,0.007124595,
,0.007155023,0.003952058,
,0.102210002,0.029409896,
,0.070503183,0.019551735,
,0.028903022,0.005128864,
,0.042454195,0.01496879,
,0.099659855,0.026760175,
,0.062064559,0.007543461,
,0.133245265,0.02128192,
,0.057704579,0.009286902,
,0.092886743,0.023765503,
,0.074141769,0.017658348,
,0.06942994,0.02266088,
,0.065938883,0.009934593,
,0.040645887,0.0183441,
,0.083885126,0.021660651,
,0.065448093,0.037617623,
,0.056236963,0.016957532,
,0.076458146,0.010030848,
,0.053427885,0.005768727,
,0.1774007,0.014665079,
,0.057734429,0.02065556,
,0.098987874,0.023069774,
,0.042327918,0.004529297,
,0.062233015,0.006658257,
,0.104999116,0.034882315,
,0.085345143,0.028510996,
,0.085266566,0.015236595,
,0.093730569,0.016058826,
,0.046858114,0.012597252,
,0.041174085,0.008799283,
,0.079980777,0.020890217,
,0.046088986,0.013754219,
,0.098170575,0.013102146,
,0.033845598,0.014434932,
,0.040272028,0.007775863,
,0.053808963,0.026484542,
,0.044412795,0.014687954,
,0.055384292,0.013461052,
,0.037642162,0.01073657,
,0.042576901,0.010794077,
,0.040757292,0.005289608,
,0.038519994,0.000991559,
,0.043973932,0.007916232,
,0.098650512,0.016907505,
,0.107318918,200,
,0.058330602,0.019874426,
,0.03898873,0.008953017,
,0.122653355,0.007136954,
,0.023573028,0.005192665,
,0.047535661,0.010285856,
,0.036717683,0.01130524,
,0.244125684,0.02246074,
,0.051818843,0.018832348,
,0.067516134,0.020825902,
,0.064871001,0.010962405,
,0.095226544,0,
,0.102980214,0.009351396,
,0.031391842,0.004842705,
,0.180173644,0.01427211,
,0.094631793,0.008025818,
,0.028516943,0.012591266,
,0.061971291,0.028267419,
,0.065482899,0.009070499,
,0.035875847,0.0104038,
,0.148754821,0.01191387,
,0.048590285,0.013226095,
,0.051968012,0.008850804,
,0.16443482,0.007766968,
,0.045187283,0.035094051,
,0.06388629,0.021094784,
,0.029191204,0.008326792,
,0.109056939,0.007495303,
,0.068360093,0.02141243,
,0.07675743,0.012930809,
,0.027295268,0.005249225,
,0.086444208,0.0136538,
,0.086154355,0.003110582,
,0.080259532,0.025960691,
,0.546070714,0.078548091,
,0.060319993,0.007987457,
,0.058712314,0.017521888,
,0.033566105,0.008587213,
,0.037159657,0.004279453,
,0.146442614,0.012515181,
,0.228139242,0.006573522,
,0.078342033,0.019918897,
,0.054091869,0.01371978,
,0.062579934,0.027321973,
,0.037886789,0.009980166,
,0.052810881,0.01973845,
,0.05060935,0.011658612,
,0.035643689,0.000890694,
,0.047953404,0.005800417,
,0.061124114,0.024575228,
,0.068006069,0.021973199,
,0.066669359,0.018802661,
,0.102174283,0.022574689,
,0.113192387,0.017363631,
,0.058044531,0.011917963,
,0.247192105,0.043882953,
,0.021947759,0.00934758,
,0.100138924,0.009359655,
,0.052658351,0.018029069,
,0.051705353,0.010613712,
,0.185401122,0.015614704,
,0.751972502,0.107460056,
,0.08099609,0.022919303,
,0.113061718,0.008860398,
,0.114333129,0.024636534,
,0.054908573,0.025481422,
,0.098836167,0.021049558,
,0.091698654,0.019880298,
,0.043866517,0.024538011,
,0.325682624,0.09897061,
,0.084307301,0.012006103,
,0.056405404,0.019870742,
,0.115311651,0.024355517,
,0.027770906,0.012881227,
,0.117970438,0.004938808,
,0.122002333,0.01738258,
,0.032356157,0.005257774,
,0.080531988,0.013601867,
,0.215849849,0.003213341,
,0.689411347,0.120463767,
,0.12676324,0.031721023,
,0.079520512,0.034177693,
,0.057021244,0.024011332,
,0.093712433,0.005067147,
,0.025780388,0.005039521,
,0.061846848,0.005887226,
,0.059128757,0.005120219,
,0.044966285,0.014961839,
,0.03195684,0.0093539,
,0.143079378,0.035520123,
,0.045074474,0.013126265,
,0.097801053,0.018124002,
,0.276471834,0.036039423,
,0.040987929,0.010807406,
,0.041990978,0.011187831,
,0.066441559,0.008565964,
,0.219680823,0.037034068,
,0.062895882,0.018862781,
,0.070495051,0.014145196,
,0.085430342,0.02613731,
,0.085270572,0.04742459,
,0.095450944,0.021476065,
,0.115790878,0.018071457,
,0.070996878,0.012953737,
,0.280307353,0.008811841,
,0.166754599,0.008649198,
,0.074968669,0.010351373,
,0.267673363,0.035358264,
,0.020581347,0.006725819,
,0.050823307,0.027117269,
,0.054154669,0.027207755,
,0.062327144,0.011180178,
,0.048007606,0.013887259,
,0.130151425,0.015124955,
,0.117186777,0.005077363,
,0.124900794,0.035888407,
,0.138737432,0.016518564,
,0.100289921,0.015976048,
,0.07736947,0.007884494,
,0.036450156,0.006985036,
,0.040288508,0.03485223,
,0.038871381,0.013863702,
,0.057724424,0.023712071,
,0.13579645,0.021575666,
,0.140861044,0.017003266,
,0.042242149,0.009042133,
,0.072023298,0.022272784,
,0.072274851,0.018213924,
,0.127615409,0.020503924,
,0.038409438,0.014165852,
,0.062241202,0.014547308,
,0.031909764,0.013737823,
,0.06163433,0.002404612,
,0.060442943,0.02973457,
,0.085603951,0.013721551,
,0.070165055,0.029922026,
,0.092122293,0.017052073,
,0.111722606,0.012141632,
,0.666694215,0.028560571,
,0.040440197,0.013215269,
,0.034037235,0.008028016,
,0.043042638,0.033115868,
,0.040896395,0.001840822,
,0.039650461,0.022779068,
,0.016243409,0.005605613,
,0.049765726,0.005271928,
,0.11931179,0.01601834,
,0.134067895,0.008093126,
,0.125298079,0.025668307,
,0.150040741,0.107235288,
,0.035814728,0.006187303,
,0.103414984,0.023094232,
,0.183501513,0.016426682,
,0.05699417,0.005562794,
,0.07051806,0.020149226,
,0.169086788,0.021375379,
,0.149993383,0.01710196,
,0.049742616,0.008822401,
,0.080635493,0.055517535,
,0.048414967,0.019526196,
,0.20071876,0.014416948,
,0.040912163,0.014946328,
,0.049763313,0.01783505,
,0.121571353,0.015969972,
,0.10592277,0.001318392,
,0.068505775,0.016372666,
,0.075539151,0.016596348,
,0.055947768,0.014016902,
,0.021809212,0.013185849,
,0.179359779,0.006208048,
,0.030596893,0.011574013,
,0.613680104,0.114459781,
,0.049333556,0.013271304,
,0.038665274,0.011628196,
,0.278436761,0.016281699,
,0.481113384,0.009485609,
,0.260636944,0.061397741,
,0.085310801,0.018726517,
,0.041047456,0.013835942,
,0.059112126,0.012410989,
,0.082880753,0.012005576,
,0.058494098,0.035750574,
,0.077913265,0.011767533,
,0.102709867,0.021221069,
,0.898504348,0.014250558,
,0.169613866,0.013760492,
,0.147572053,0.004726929,
,0.020789185,0.002095758,
,0.182804484,0.038861675,
,0.106826234,0.025969517,
,0.102774488,0.049927927,
,0.131829803,0.009171453,
,0.062955045,0.015456378,
,0.082934385,0.014264817,
,0.083874266,0.019569212,
,0.109921026,0.026783873,
,0.062469071,0.02098226,
,0.079342963,0.011744307,
,0.348660205,0.018379434,
,0.071455211,0.0210719,
,0.199890464,0.029664926,
,0.592839529,0.029098233,
,0.150917143,0.026523461,
,0.097177109,0.008591443,
,0.098824919,0.025036668,
,0.049335777,0.011191391,
,0.035711199,0.013341514,
,0.053347022,0.019492208,
,0.087362423,0.023636083,
,0.091717591,0.025338486,
,0.083467324,0.029495729,
,0.12415468,0.017499112,
,0.061301386,0.018939174,
,0.135390614,0.007901909,
,0.117106791,0.032426701,
,0.070623472,0.020472295,
,0.064969511,0.001889215,
,0.06556562,0.011894945,
,0.083371655,0.024164301,
,0.049796055,0.01485184,
,0.188918851,0.02650779,
,0.051875722,0.012626714,
,0.089927118,0.032408637,
,0.047422672,0.010202014,
,0.068873048,0.014143835,
,0.044775111,0.009115569,
,0.127320877,0.028229647,
,0.117447884,0.023824855,
,0.048266606,0.016097173,
,0.060714478,0.031640105,
,0.05746826,0.014801654,
,0.035075671,0.009135657,
,0.049239269,0.008390938,
,0.046874161,0.006552366,
,0.055720503,0.009052543,
,0.030999353,0.005528495,
,0.044188172,0.008555461,
,0.082435662,0.011307902,
,0.075656904,0.021279037,
,0.392424521,0.011435283,
,0.10418468,0.024493003,
,0.061375784,0.014504927,
,0.090334047,0.008724819,
,0.058205994,0.013744289,
,0.03451087,0.003958027,
,0.146678861,0.031679655,
,0.131052946,0.025695372,
,0.223733088,0.024405136,
,0.171384865,0.018013725,
,0.08548439,0.017297084,
,0.081295457,0.012529541,
,0.048352618,0.008294324,
,0.063711523,0.017687854,
,0.051933629,0.013075127,
,0.045848748,0.006973697,
,0.070822791,0.017101142,
,0.292086506,0.027962718,
,0.090668513,0.022956448,
,0.088500409,0.0173405,
,0.112017844,0.027062716,
,0.065347278,0.027339407,
,0.076709498,0.029607056,
,0.049642096,0.012456355,
,0.044445128,0.016349847,
,0.11431245,0.005827114,
,0.104872593,0.019285737,
,0.023913009,0.004964063,
,0.014914799,0.003837033,
,0.549086826,0.014924244,
,0.244269879,0.026575025,
,0.113366078,0.02464649,
,0.291434325,0.021023095,
,0.144770761,0.017552132,
,0.019417051,0.008031366,
,0.054514464,0.011345022,
,0.045473775,0.0157946,
,0.087896756,0.017372425,
,0.094451482,0.009214135,
,0.038062855,0.008559184,
,0.076086983,0.01792374,
,0.063828392,0.023295006,
,0.163059198,0.014915256,
,0.054046709,0.007100303,
,0.046736458,0.017504132,
,0.088373435,0.009642692,
,0.089485045,0.004250713,
,0.107108654,0.029921747,
,0.060570796,0.010147884,
,0.085859052,0.014078442,
,0.054929465,0.011954115,
,0.034791007,0.005057314,
,0.047112677,0.021500687,
,0.071195894,0.011445265,
,0.04232981,0.001741754,
,0.108585642,0.016608083,
,0.252554993,0.015001421,
,0.050009098,0.006937359,
,0.084399646,0.02276551,
,0.163445638,0.017958033,
,0.423397711,0.016114981,
,0.042237267,0.009006141,
,0.052310913,0.014163627,
,0.07434363,0.012617757,
,0.096860282,0.043972617,
,0.030618468,0.004512651,
,0.04487682,0.009209693,
,0.021942443,0.008190555,
,0.063879776,0.034143776,
,0.044310078,0.019232712,
,0.085072782,0.015260278,
,0.043578166,0.00897388,
,0.118995292,0.002960419,
,0.077864428,0.005738209,
,0.03514079,0.012328837,
,0.058662202,0.011299164,
,0.062381922,0.020482938,
,0.027085033,0.005950437,
,0.087832073,0.014960815,
,0.04607238,0.007862516,
,0.047167558,0.013081274,
,0.099682139,0.016199418,
,0.054836116,0.012390275,
,0.06562889,0.014061378,
,0.040973326,0.009998919,
,0.052836186,0.016772764,
,0.044726926,0.010235915,
,0.04301128,0.007390852,
,0.036105534,0.005295705,
,0.12158733,0.01626241,
,0.118459712,200,
,0.060299025,0.019680167,
,0.067290429,0.019544184,
,0.244437475,0.01587957,
,0.088298016,0.026544168,
,0.062147999,0.011307486,
,0.030807781,0.006453125,
,0.040190332,0.008578123,
,0.071619227,0.018693947,
,0.148602693,0.011926655,
,0.142948934,0.028324034,
,0.057946813,0.008627659,
,0.036959525,0.008089969,
,0.060066047,0.019021295,
,0.085550497,0.013894958,
,0.048819335,0.018329258,
,0.043068403,0.004127319,
,0.198976139,0.018500366,
,0.060647307,0.012549129,
,0.039503503,0.013588995,
,0.092702592,0.02712317,
,0.094189417,0.003175998,
,0.043002621,0.013214705,
,0.390245432,0.089653953,
,0.030918448,0.009042274,
,0.048261803,0.020928279,
,0.116242061,0.001585327,
,0.074309653,0.003510158,
,0.024619253,0.002450562,
,0.260244004,0.01745593,
,0.117961821,0.01001441,
,0.06689155,0.02866544,
,0.091425262,0.004393725,
,0.044598881,0.004571894,
,0.048303123,0.007194528,
,0.051646771,0.007873128,
,0.039539491,0.01470363,
,0.096617986,0.003002154,
,0.123771586,0.024196216,
,0.064463645,0.013407231,
,0.053492544,0.020778873,
,0.036645175,0.012596166,
,0.079851035,0.0243507,
,0.042007036,0.009020326,
,0.015473496,0.003681029,
,0.267718775,0.011928394,
,0.05123813,0.014917268,
,0.026137017,0.005609508,
,0.052301569,0.017622913,
,0.05501135,0.008895512,
,0.156611719,0.015085621,
,0.144868132,0.015025062,
,0.081554336,0.015350072,
,0.49311724,0.018156346,
,0.125640118,0.025373817,
,0.117677214,0.009275093,
,0.053621033,0.009748599,
,0.093083282,0.025699723,
,0.228507281,0.039343947,
,0.064591047,0.0089197,
,0.048336378,0.01885067,
,0.051759183,0.040214037,
,0.060444896,0.012790502,
,0.053944535,0.037856395,
,0.254782482,0.03575917,
,0.183725301,0.027919152,
,0.096854671,0.017238883,
,0.202300542,0.013302488,
,0.132163128,0.017032221,
,0.045461562,0.014093086,
,0.086131248,0.025369737,
,0.064656986,0.007846216,
,0.055506099,0.013811129,
,0.048957716,0.011338135,
,0.471825166,0.085441533,
,0.054319392,0.021356051,
,0.050293415,0.01625947,
,0.138569638,0.02228297,
,0.113103999,0.026515297,
,0.068799738,0.017334778,
,0.05887871,0.015749794,
,0.043817426,0.014673766,
,0.095905132,0.010661596,
,0.057439319,0.015714029,
,0.12003125,0.022157306,
,0.165724723,0.024439983,
,0.033318167,0.005071147,
,0.032466132,0.007605408,
,0.284527428,0.014598141,
,0.09384437,0.004904544,
,0.075447598,0.015083789,
,0.095955853,0,
,0.037853354,0.012403753,
,0.062944834,0.026963843,
,0.046557072,0.016358965,
,0.025651975,0.005815474,
,0.047922674,0.01121119,
,0.102156034,0.020427293,
,0.071086157,0.00393955,
,0.048961983,0.014085164,
,0.065279976,0.011549504,
,0.015475981,0.006388747,
,0.073519974,0.01806773,
,0.040822605,0.008539281,
,0.075055958,0.017970864,
,0.058565621,0.008415077,
,0.045355139,0.020171333,
,0.298392006,0.036610506,
,0.098130871,0.015365702,
,0.113714402,0.006005578,
,0.056715113,0.016171839,
,0.052610766,0.016221351,
,0.045545779,0.015780916,
,0.038946591,0.018065482,
,0.158017534,0.018713865,
,0.059502659,0.012899336,
,0.034874686,0.007904915,
,0.083300002,0.005506423,
,0.065941265,0.012674362,
,0.034097506,0.004660383,
,0.047317157,0.011572463,
,0.07455003,0.014576423,
,0.058691275,0.011057072,
,0.433213429,0.013307576,
,0.161868377,0.015630804,
,0.033738322,0.008775172,
,0.071359336,0.017885163,
,0.085917417,0.00910479,
,0.036793063,0.006861531,
,0.054117695,0.030255383,
,0.159923883,0.037845099,
,0.092099823,0.008003275,
,0.041779988,0.006519706,
,0.133962835,0.014788416,
,0.05097869,0.013036153,
,0.050705295,0.01266768,
,0.017497814,0.005507563,
,0.018087337,0.0023024,
,0.075487284,0.035759184,
,0.079463477,0.021632777,
,0.099120466,0.00597321,
,0.108958581,0.021619264,
,0.253550012,0.051309931,
,0.090471376,0.025774003,
,0.078036503,0.020736264,
,0.086578285,0.015778929,
,0.030733034,0.008339121,
,0.326897305,0.023498014,
,0.180824276,0.019185496,
,0.061877359,0.007481842,
,0.075332639,0.034181967,
,0.067385125,0.03548577,
,0.045277324,0.011230744,
,0.082400724,0.02507663,
,0.074643206,0.01597097,
,0.017177655,0.001977149,
,0.025253653,0.005243968,
,0.091088168,0.007788154,
,0.047801652,0.019935748,
,0.123241828,0.024219223,
,0.047269898,0.018540623,
,0.079240115,0.040864194,
,0.05219088,0.013502159,
,0.018761386,0,
,0.444147397,0.011350296,
,0.027128825,0.009085515,
,0.0555235,0.008002101,
,0.096278383,0.019289171,
,0.353192681,0.01411682,
,0.21752561,0.010866959,
,0.030473275,0.007434504,
,0.082970789,0.046219254,
,0.026259595,0.006906539,
,0.070669405,0.029456433,
,0.031597524,0.005662778,
,0.064549906,0.015724393,
,0.050021276,0.014847686,
,0.146595114,0.011505921,
,0.034292886,0.001981805,
,0.101642726,0.025581876,
,0.072291368,200,
,0.05413799,0.024964097,
,0.166501351,0.022060014,
,0.067647693,0.022055148,
,0.086130733,0.012723241,
,0.227881152,0.028549219,
,0.070894745,0.005000642,
,0.128602551,0.035818002,
,0.288693359,0.035771586,
,0.046098152,0.010253929,
,0.032004938,0.008118814,
,0.080627203,0.011277132,
,0.075388847,0.007305688,
,0.035066176,0.013041147,
,0.065382342,0.018583449,
,0.037968377,0.001172365,
,0.068673866,0.029375689,
,0.581201026,0.026450487,
,0.049661127,200,
,0.100170597,0.016310984,
,0.078668989,0.008520051,
,0.036465766,0.010305272,
,0.473476398,0.064428179,
,0.033641879,0.018405507,
,0.074651186,0.019037421,
,0.039162494,0.008861185,
,0.154277665,0.042749074,
,0.725206781,0.040791275,
,0.116417336,0.009250628,
,0.063373735,0.014936821,
,0.060974631,0.024104978,
,0.076086947,0.017669121,
,0.1105989,0.024486206,
,0.076779622,0.025884695,
,0.080293536,0.024134612,
,0.064927053,0.027782042,
,0.147584227,0.050265739,
,0.084619949,0.014423459,
,0.066293379,0.009187107,
,0.08954955,0.016981802,
,0.113184943,0.024269883,
,0.061738182,0.018967242,
,0.025717521,0.010956725,
,0.049345332,0.004075706,
,0.047741949,0.009659921,
,0.106328448,0.011686238,
,0.092801008,0.003102091,
,0.291931375,0.009457084,
,0.052579403,0.015785038,
,0.081629025,0.00720086,
,0.302033948,0.02193702,
,0.057668977,0.01528755,
,0.050337562,0.01357928,
,0.027429132,0.006410699,
,0.066117048,0.012110125,
,0.063420202,0.019066295,
,0.075619006,0.035455967,
,0.075303834,0.025970246,
,0.068667855,0.020064798,
,0.076904791,0.009171215,
,0.051672337,0.010729659,
,0.110460519,0.001601857,
,0.086443266,0.015079246,
,0.374437865,0.032934495,
,0.024055288,0.007029104,
,0.103227769,0.014031986,
,0.048282515,0.014548855,
,0.061553012,0.003550748,
,0.071267279,0.017176655,
,0.057118806,0.00987729,
,0.064116393,0.021223262,
,0.046160222,0.011271882,
,0.124226259,0.031978161,
,0.043895018,0.02394541,
,0.057548684,0.013538698,
,0.083304629,0.011484827,
,0.053467121,0.015048159,
,0.110854835,0.029680818,
,0.040341392,0.015115691,
,0.066164881,0.011783099,
,0.046208488,0.021825749,
,0.179489886,0.020346168,
,0.054211814,0.024330929,
,0.056735449,0.014761973,
